2026-07-10 19:41:21.035094+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "slug": "eth-updown-5m-1783712100", "ev_dn": 0.16, "ev_up": null, "phase": "settle", "outcome": "Up", "nclip_dn": 1, "nclip_up": 0, "paircost": null, "locked_pnl": 0.0, "matched_sh": 0.0, "both_filled": false, "residual_sh": 24.36, "condition_id": "0x3941732148820a6db5f0b62b2bb33fb85e08597cd5a5aafba1e7b91243b711a0", "net_pnl_walk": -4.383105882352941, "partial_frac": 0.77952, "paircost_walk": null, "residual_side": "DOWN", "clips_per_side": 1, "net_pnl_level0": -3.4104, "matched_sh_walk": 0.0, "residual_exit_pnl": -3.4104, "residual_hold_pnl": -3.8976, "binance_ret_at_fire": -3.5093778374439832}
2026-07-10 19:36:50.382954+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "slug": "eth-updown-5m-1783711800", "ev_dn": 0.01, "ev_up": null, "phase": "settle", "outcome": "Up", "nclip_dn": 1, "nclip_up": 0, "paircost": null, "locked_pnl": 0.0, "matched_sh": 0.0, "both_filled": false, "residual_sh": 500.0, "condition_id": "0x843542892053617529f9940dc8778949337e90e12de31a02acf12998617d4689", "net_pnl_walk": 0.0, "partial_frac": 1.0, "paircost_walk": null, "residual_side": "DOWN", "clips_per_side": 1, "net_pnl_level0": 0.0, "matched_sh_walk": 0.0, "residual_exit_pnl": 0.0, "residual_hold_pnl": -5.0, "binance_ret_at_fire": -3.513801431177521}
2026-07-10 19:36:20.281415+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "side": "DOWN", "slug": "eth-updown-5m-1783712100", "phase": "fire", "ev_walk": 0.16210237241589748, "best_ask": 0.16, "ev_level0": 0.16, "shares_walk": 30.84470588235294, "intended_usd": 5.0, "partial_frac": 0.77952, "best_ask_size": 24.36, "shares_level0": 24.36, "filled_usd_walk": 5.0, "filled_usd_level0": 3.8976, "binance_ret_at_fire": -3.5093778374439832}
2026-07-10 19:33:39.887703+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "side": "DOWN", "slug": "eth-updown-5m-1783711800", "phase": "fire", "ev_walk": 0.01, "best_ask": 0.01, "ev_level0": 0.01, "shares_walk": 500.0, "intended_usd": 5.0, "partial_frac": 1.0, "best_ask_size": 1664.29, "shares_level0": 500.0, "filled_usd_walk": 5.0, "filled_usd_level0": 5.0, "binance_ret_at_fire": -3.513801431177521}
2026-07-10 19:21:00.217295+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "slug": "eth-updown-5m-1783710900", "ev_dn": 0.53, "ev_up": null, "phase": "settle", "outcome": "Down", "nclip_dn": 1, "nclip_up": 0, "paircost": null, "locked_pnl": 0.0, "matched_sh": 0.0, "both_filled": false, "residual_sh": 9.433962264150942, "condition_id": "0x9ab45d639ea56fd8955469c46646d72d2a1aedf0b51412e758f49bfc3b2f9028", "net_pnl_walk": -0.660377358490566, "partial_frac": 1.0, "paircost_walk": null, "residual_side": "DOWN", "clips_per_side": 1, "net_pnl_level0": -0.660377358490566, "matched_sh_walk": 0.0, "residual_exit_pnl": -0.660377358490566, "residual_hold_pnl": 4.269462264150942, "binance_ret_at_fire": -3.354841595563096}
2026-07-10 19:17:22.708739+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "side": "DOWN", "slug": "eth-updown-5m-1783710900", "phase": "fire", "ev_walk": 0.53, "best_ask": 0.53, "ev_level0": 0.53, "shares_walk": 9.433962264150942, "intended_usd": 5.0, "partial_frac": 1.0, "best_ask_size": 25.2, "shares_level0": 9.433962264150942, "filled_usd_walk": 5.0, "filled_usd_level0": 5.0, "binance_ret_at_fire": -3.354841595563096}
2026-07-10 19:11:00.869875+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "slug": "eth-updown-5m-1783710300", "ev_dn": null, "ev_up": 0.44, "phase": "settle", "outcome": "Up", "nclip_dn": 0, "nclip_up": 1, "paircost": null, "locked_pnl": 0.0, "matched_sh": 0.0, "both_filled": false, "residual_sh": 0.01, "condition_id": "0x462402b2459c22483d53835b38234c54f35bead3d0510635d0128a58a6800799", "net_pnl_walk": -1.058033333333334, "partial_frac": 0.00088, "paircost_walk": null, "residual_side": "UP", "clips_per_side": 1, "net_pnl_level0": -0.0008000000000000001, "matched_sh_walk": 0.0, "residual_exit_pnl": -0.0008000000000000001, "residual_hold_pnl": 0.005427520000000001, "binance_ret_at_fire": 3.192830135834157}
2026-07-10 19:05:51.182408+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "side": "UP", "slug": "eth-updown-5m-1783710300", "phase": "fire", "ev_walk": 0.44999100017999644, "best_ask": 0.44, "ev_level0": 0.44, "shares_walk": 11.111333333333333, "intended_usd": 5.0, "partial_frac": 0.00088, "best_ask_size": 0.01, "shares_level0": 0.01, "filled_usd_walk": 5.0, "filled_usd_level0": 0.0044, "binance_ret_at_fire": 3.192830135834157}
2026-07-10 18:52:00.367329+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "slug": "eth-updown-5m-1783709100", "ev_dn": null, "ev_up": 0.52, "phase": "settle", "outcome": "Down", "nclip_dn": 0, "nclip_up": 1, "paircost": null, "locked_pnl": 0.0, "matched_sh": 0.0, "both_filled": false, "residual_sh": 9.615384615384615, "condition_id": "0xe1eddc69def069fee5c55ed35c93ae37eed7a592143ffe3b66ebcc578ce0601d", "net_pnl_walk": -4.038461538461538, "partial_frac": 1.0, "paircost_walk": null, "residual_side": "UP", "clips_per_side": 1, "net_pnl_level0": -4.038461538461538, "matched_sh_walk": 0.0, "residual_exit_pnl": -4.038461538461538, "residual_hold_pnl": -5.0, "binance_ret_at_fire": 3.5798588193181047}
2026-07-10 18:46:58.71576+00	sumpair_osc_eth_5m	{"tf": "5m", "coin": "ETH", "mode": "paper", "side": "UP", "slug": "eth-updown-5m-1783709100", "phase": "fire", "ev_walk": 0.52, "best_ask": 0.52, "ev_level0": 0.52, "shares_walk": 9.615384615384615, "intended_usd": 5.0, "partial_frac": 1.0, "best_ask_size": 123.25, "shares_level0": 9.615384615384615, "filled_usd_walk": 5.0, "filled_usd_level0": 5.0, "binance_ret_at_fire": 3.5798588193181047}
