offset,direction,gates,n_gates,train_n,train_wr,train_dpt,val_n,val_wr,val_dpt,lock_n,lock_wr,lock_dpt,lock_dd,lock_streak,lock_days,lock_sharpe,sum_25_28d,bootstrap_p,obj_score,gate_stack_str
840,UP,"['g_tr_above_ema800', 'g_rf_with', 'g_hawkes_imb_loose_with']",3,31,0.6451612903225806,5.729491915746991,14,0.5,-9.886516522476033,22,0.6818181818181818,16.59619984670874,93.87500045634806,2,4,18.867721040243975,2555.8147763931456,0.001,77.84307731418185,g_tr_above_ema800+g_rf_with+g_hawkes_imb_loose_with
840,UP,"['g_tr_above_ema800', 'g_rf_with', 'g_hawkes_imbalance_with']",3,27,0.6666666666666666,7.935664725037986,13,0.46153846153846156,-11.053368144127205,22,0.6818181818181818,16.59619984670874,93.87500045634806,2,4,18.867721040243975,2555.8147763931456,0.001,77.84307731418185,g_tr_above_ema800+g_rf_with+g_hawkes_imbalance_with
840,BOTH,"['g_tr_above_ema800', 'g_tr_above_cloud', 'g_hawkes_imb_strong_with']",3,61,0.5901639344262295,1.6869998886613105,23,0.43478260869565216,-11.3945778352558,26,0.6538461538461539,14.644683507029809,90.214081070465,2,4,23.088165143627812,2665.332398279425,0.001,74.67352697273542,g_tr_above_ema800+g_tr_above_cloud+g_hawkes_imb_strong_with
840,BOTH,"['g_tr_above_ema800', 'g_tr_above_ema50', 'g_hawkes_imb_loose_with']",3,85,0.611764705882353,1.7884087811510785,30,0.5333333333333333,-4.6173898925241055,30,0.7,13.346800067666862,90.214081070465,2,4,24.04003594896023,2802.828014210041,0.001,73.10343467572618,g_tr_above_ema800+g_tr_above_ema50+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_ema800', 'g_tr_above_ema50', 'g_hawkes_imbalance_with']",3,73,0.6164383561643836,3.205001687857394,24,0.4583333333333333,-10.672664978784239,30,0.7,13.346800067666862,90.214081070465,2,4,24.04003594896023,2802.828014210041,0.001,73.10343467572618,g_tr_above_ema800+g_tr_above_ema50+g_hawkes_imbalance_with
840,BOTH,"['g_tr_above_ema800', 'g_rf_with', 'g_hawkes_imb_loose_with']",3,79,0.6075949367088608,2.068814675076751,23,0.4782608695652174,-9.906081205020303,27,0.7037037037037037,13.769201132677745,93.87500045634806,2,4,19.540731579354716,2602.379014076094,0.001,71.54686782429836,g_tr_above_ema800+g_rf_with+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_ema800', 'g_rf_with', 'g_hawkes_imbalance_with']",3,69,0.6231884057971014,3.6624431147619947,21,0.42857142857142855,-11.846969321847663,27,0.7037037037037037,13.769201132677745,93.87500045634806,2,4,19.540731579354716,2602.379014076094,0.001,71.54686782429836,g_tr_above_ema800+g_rf_with+g_hawkes_imbalance_with
840,UP,"['g_tr_above_ema800', 'g_tr_above_cloud', 'g_hawkes_imb_loose_with']",3,32,0.625,5.011454233772268,15,0.4666666666666667,-10.8940820876443,23,0.6521739130434783,14.773432364970585,90.214081070465,2,4,18.686597600849904,2378.522610760264,0.001,70.8508926434543,g_tr_above_ema800+g_tr_above_cloud+g_hawkes_imb_loose_with
840,UP,"['g_tr_above_ema800', 'g_tr_above_cloud', 'g_hawkes_imbalance_with']",3,29,0.6551724137931034,7.127779865338949,13,0.46153846153846156,-11.053368144127205,23,0.6521739130434783,14.773432364970585,90.214081070465,2,4,18.686597600849904,2378.522610760264,0.001,70.8508926434543,g_tr_above_ema800+g_tr_above_cloud+g_hawkes_imbalance_with
840,UP,"['g_tr_above_ema800', 'g_tr_above_ema50', 'g_hawkes_imb_strong_with']",3,23,0.6521739130434783,9.500488336881727,11,0.36363636363636365,-13.71751352331097,23,0.6521739130434783,14.758860322182121,90.214081070465,2,4,18.361797952546713,2376.1765118713215,0.001,70.78100758129032,g_tr_above_ema800+g_tr_above_ema50+g_hawkes_imb_strong_with
840,UP,"['g_tr_above_ema800', 'g_tr_above_ema50', 'g_hawkes_imb_loose_with']",3,36,0.6666666666666666,5.079316236333467,15,0.4666666666666667,-10.8940820876443,24,0.6666666666666666,14.3240548338948,90.214081070465,2,4,18.532659226974385,2406.4412120943266,0.001,70.17325078137821,g_tr_above_ema800+g_tr_above_ema50+g_hawkes_imb_loose_with
840,UP,"['g_tr_above_ema800', 'g_tr_above_ema50', 'g_hawkes_imbalance_with']",3,31,0.6774193548387096,6.962682687419054,13,0.46153846153846156,-11.053368144127205,24,0.6666666666666666,14.3240548338948,90.214081070465,2,4,18.532659226974385,2406.4412120943266,0.001,70.17325078137821,g_tr_above_ema800+g_tr_above_ema50+g_hawkes_imbalance_with
840,BOTH,"['g_hawkes_imb_strong_with', 'g_regime_stack_with']",2,71,0.5774647887323944,2.3163734922813553,38,0.47368421052631576,-6.230790221443293,48,0.6666666666666666,10.11804658433639,107.08825657699884,3,4,35.61720350003133,3399.663652337027,0.001,70.09988302967746,g_hawkes_imb_strong_with+g_regime_stack_with
600,DOWN,"['g_rf_in_band', 'g_tr_above_ema800']",2,101,0.6138613861386139,1.4585069518929685,30,0.6333333333333333,-3.2591644321639905,16,0.9375,17.253639225548863,25.0,1,4,15.244011929233192,1932.4075932614726,0.001,69.01455690219545,g_rf_in_band+g_tr_above_ema800
600,DOWN,"['g_tr_above_ema200', 'g_mp_skew_with', 'g_rf_with']",3,202,0.6336633663366337,2.012964174977929,71,0.6197183098591549,-0.6834716199875498,34,0.8529411764705882,11.806014118136716,71.65909075823205,2,4,22.932704316968795,2809.8313601165382,0.001,68.84030039271966,g_tr_above_ema200+g_mp_skew_with+g_rf_with
600,DOWN,"['g_tr_above_ema200', 'g_mp_skew_strong_with', 'g_rf_with']",3,202,0.6336633663366337,2.012964174977929,71,0.6197183098591549,-0.6834716199875498,34,0.8529411764705882,11.806014118136716,71.65909075823205,2,4,22.932704316968795,2809.8313601165382,0.001,68.84030039271966,g_tr_above_ema200+g_mp_skew_strong_with+g_rf_with
840,BOTH,"['g_tr_above_ema800', 'g_tr_above_cloud', 'g_hawkes_imbalance_with']",3,81,0.5925925925925926,2.1581963959679036,28,0.4642857142857143,-10.71033547822717,30,0.6666666666666666,12.380521013695134,90.214081070465,2,4,21.9754988975802,2599.909412875978,0.001,67.8109063286755,g_tr_above_ema800+g_tr_above_cloud+g_hawkes_imbalance_with
600,DOWN,"['g_tr_above_ema800', 'g_mp_skew_with', 'g_rf_with']",3,167,0.7305389221556886,2.728931551658324,62,0.6935483870967742,-0.9556439647679014,28,0.9285714285714286,12.78685335472689,25.0,1,4,40.936377360866004,2506.2232575264707,0.001,67.66166805531866,g_tr_above_ema800+g_mp_skew_with+g_rf_with
600,DOWN,"['g_tr_above_ema800', 'g_mp_skew_strong_with', 'g_rf_with']",3,167,0.7305389221556886,2.728931551658324,62,0.6935483870967742,-0.9556439647679014,28,0.9285714285714286,12.78685335472689,25.0,1,4,40.936377360866004,2506.2232575264707,0.001,67.66166805531866,g_tr_above_ema800+g_mp_skew_strong_with+g_rf_with
840,BOTH,"['g_hawkes_imb_loose_with', 'g_regime_stack_with']",2,101,0.6138613861386139,8.258277743471684,51,0.5294117647058824,-1.0581755255318472,50,0.66,9.38548687459149,107.08825657699884,3,4,31.928206998327024,3284.9204061070213,0.001,66.36541413760978,g_hawkes_imb_loose_with+g_regime_stack_with
840,BOTH,"['g_hawkes_imbalance_with', 'g_regime_stack_with']",2,91,0.5934065934065934,6.393299382227244,46,0.4782608695652174,-6.694447225052456,50,0.66,9.38548687459149,107.08825657699884,3,4,31.928206998327024,3284.9204061070213,0.001,66.36541413760978,g_hawkes_imbalance_with+g_regime_stack_with
600,DOWN,"['g_tr_above_ema200', 'g_mp_skew_with', 'g_rf_strong']",3,188,0.6329787234042553,1.5137022213435707,66,0.6212121212121212,-1.5593616333512563,30,0.8333333333333334,11.764956911227504,78.44870880068476,2,4,17.808837543894313,2470.640951357776,0.001,64.43932288355607,g_tr_above_ema200+g_mp_skew_with+g_rf_strong
600,DOWN,"['g_tr_above_ema200', 'g_mp_skew_strong_with', 'g_rf_strong']",3,188,0.6329787234042553,1.5137022213435707,66,0.6212121212121212,-1.5593616333512563,30,0.8333333333333334,11.764956911227504,78.44870880068476,2,4,17.808837543894313,2470.640951357776,0.001,64.43932288355607,g_tr_above_ema200+g_mp_skew_strong_with+g_rf_strong
600,DOWN,"['g_tr_above_ema800', 'g_mp_skew_with', 'g_rf_strong']",3,158,0.7278481012658228,2.6977882412593885,60,0.7,-0.6082146981369104,24,0.9166666666666666,12.899005052188736,25.0,1,4,29.697677956181415,2167.032848767708,0.001,63.1919611348894,g_tr_above_ema800+g_mp_skew_with+g_rf_strong
600,DOWN,"['g_tr_above_ema800', 'g_mp_skew_strong_with', 'g_rf_strong']",3,158,0.7278481012658228,2.6977882412593885,60,0.7,-0.6082146981369104,24,0.9166666666666666,12.899005052188736,25.0,1,4,29.697677956181415,2167.032848767708,0.001,63.1919611348894,g_tr_above_ema800+g_mp_skew_strong_with+g_rf_strong
600,DOWN,"['g_mp_skew_strong_with', 'g_vwap_30_70']",2,205,0.5560975609756098,2.2974434060845232,63,0.5396825396825397,-0.5474168973296761,36,0.6944444444444444,10.090062392975458,100.0,4,4,37.239011313780054,2542.6957230298153,0.001,60.54037435785275,g_mp_skew_strong_with+g_vwap_30_70
600,DOWN,"['g_mp_skew_with', 'g_vwap_30_70']",2,205,0.5560975609756098,2.2974434060845232,63,0.5396825396825397,-0.5474168973296761,36,0.6944444444444444,10.090062392975458,100.0,4,4,37.239011313780054,2542.6957230298153,0.001,60.54037435785275,g_mp_skew_with+g_vwap_30_70
600,DOWN,"['g_tr_above_ema200', 'g_mp_skew_with', 'g_ribbon_slope_with']",3,188,0.6276595744680851,1.2895727713228848,57,0.631578947368421,0.10185679232502327,31,0.8064516129032258,10.514910832243132,77.95650154264905,2,4,17.023501869518924,2281.7356505967596,0.001,58.54454581009867,g_tr_above_ema200+g_mp_skew_with+g_ribbon_slope_with
600,DOWN,"['g_tr_above_ema200', 'g_mp_skew_strong_with', 'g_ribbon_slope_with']",3,188,0.6276595744680851,1.2895727713228848,57,0.631578947368421,0.10185679232502327,31,0.8064516129032258,10.514910832243132,77.95650154264905,2,4,17.023501869518924,2281.7356505967596,0.001,58.54454581009867,g_tr_above_ema200+g_mp_skew_strong_with+g_ribbon_slope_with
600,DOWN,"['g_mp_skew_strong_with', 'g_tr_above_ema200']",2,276,0.6340579710144928,1.893235551508296,93,0.6559139784946236,1.6008006501581007,48,0.7916666666666666,8.027982669334705,96.65909075823203,3,4,21.394441465762498,2697.402176896461,0.001,55.619495462280504,g_mp_skew_strong_with+g_tr_above_ema200
600,DOWN,"['g_mp_skew_with', 'g_tr_above_ema200']",2,276,0.6340579710144928,1.893235551508296,93,0.6559139784946236,1.6008006501581007,48,0.7916666666666666,8.027982669334705,96.65909075823203,3,4,21.394441465762498,2697.402176896461,0.001,55.619495462280504,g_mp_skew_with+g_tr_above_ema200
600,DOWN,"['g_tr_above_ema200', 'g_tr_above_cloud', 'g_mp_skew_with']",3,276,0.6340579710144928,1.893235551508296,93,0.6559139784946236,1.6008006501581007,48,0.7916666666666666,8.027982669334705,96.65909075823203,3,4,21.394441465762498,2697.402176896461,0.001,55.619495462280504,g_tr_above_ema200+g_tr_above_cloud+g_mp_skew_with
600,DOWN,"['g_tr_above_ema200', 'g_tr_above_cloud', 'g_mp_skew_strong_with']",3,276,0.6340579710144928,1.893235551508296,93,0.6559139784946236,1.6008006501581007,48,0.7916666666666666,8.027982669334705,96.65909075823203,3,4,21.394441465762498,2697.402176896461,0.001,55.619495462280504,g_tr_above_ema200+g_tr_above_cloud+g_mp_skew_strong_with
600,DOWN,"['g_tr_above_ema200', 'g_mp_skew_with', 'g_mp_skew_strong_with']",3,276,0.6340579710144928,1.893235551508296,93,0.6559139784946236,1.6008006501581007,48,0.7916666666666666,8.027982669334705,96.65909075823203,3,4,21.394441465762498,2697.402176896461,0.001,55.619495462280504,g_tr_above_ema200+g_mp_skew_with+g_mp_skew_strong_with
600,DOWN,"['g_tr_above_ema800', 'g_tr_above_ema200', 'g_mp_skew_with']",3,223,0.7085201793721974,2.1625965015875575,77,0.7272727272727273,0.6521613092691089,40,0.85,8.631104111351409,33.77783879898118,1,4,25.95796099923935,2416.7091511783947,0.001,54.58789542782802,g_tr_above_ema800+g_tr_above_ema200+g_mp_skew_with
600,DOWN,"['g_tr_above_ema800', 'g_tr_above_ema200', 'g_mp_skew_strong_with']",3,223,0.7085201793721974,2.1625965015875575,77,0.7272727272727273,0.6521613092691089,40,0.85,8.631104111351409,33.77783879898118,1,4,25.95796099923935,2416.7091511783947,0.001,54.58789542782802,g_tr_above_ema800+g_tr_above_ema200+g_mp_skew_strong_with
600,DOWN,"['g_tr_above_ema800', 'g_tr_above_cloud', 'g_mp_skew_with']",3,230,0.717391304347826,2.4708701278064367,80,0.7125,0.1447342429949276,40,0.85,8.631104111351409,33.77783879898118,1,4,25.95796099923935,2416.7091511783947,0.001,54.58789542782802,g_tr_above_ema800+g_tr_above_cloud+g_mp_skew_with
600,DOWN,"['g_tr_above_ema800', 'g_tr_above_cloud', 'g_mp_skew_strong_with']",3,230,0.717391304347826,2.4708701278064367,80,0.7125,0.1447342429949276,40,0.85,8.631104111351409,33.77783879898118,1,4,25.95796099923935,2416.7091511783947,0.001,54.58789542782802,g_tr_above_ema800+g_tr_above_cloud+g_mp_skew_strong_with
840,BOTH,"['g_tr_above_ema50', 'g_mp_skew_with', 'g_hawkes_imb_loose_with']",3,55,0.5636363636363636,3.0408262743879875,27,0.6666666666666666,15.756094789272378,22,0.7727272727272727,11.544661692132008,25.0,1,4,53.39850168181326,1777.8779005883293,0.001,54.1492631426058,g_tr_above_ema50+g_mp_skew_with+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_ema50', 'g_mp_skew_with', 'g_hawkes_imbalance_with']",3,46,0.5652173913043478,4.244991686636173,23,0.6086956521739131,3.8093904380388683,22,0.7727272727272727,11.544661692132008,25.0,1,4,53.39850168181326,1777.8779005883293,0.001,54.1492631426058,g_tr_above_ema50+g_mp_skew_with+g_hawkes_imbalance_with
840,BOTH,"['g_tr_above_ema50', 'g_mp_skew_strong_with', 'g_hawkes_imb_loose_with']",3,55,0.5636363636363636,3.0408262743879875,27,0.6666666666666666,15.756094789272378,22,0.7727272727272727,11.544661692132008,25.0,1,4,53.39850168181326,1777.8779005883293,0.001,54.1492631426058,g_tr_above_ema50+g_mp_skew_strong_with+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_ema50', 'g_mp_skew_strong_with', 'g_hawkes_imbalance_with']",3,46,0.5652173913043478,4.244991686636173,23,0.6086956521739131,3.8093904380388683,22,0.7727272727272727,11.544661692132008,25.0,1,4,53.39850168181326,1777.8779005883293,0.001,54.1492631426058,g_tr_above_ema50+g_mp_skew_strong_with+g_hawkes_imbalance_with
840,BOTH,"['g_mp_skew_with', 'g_rf_strong', 'g_hawkes_imb_loose_with']",3,47,0.574468085106383,4.731237149286681,21,0.6190476190476191,14.375923825892636,19,0.7894736842105263,12.341208970655753,46.011628380848165,1,4,30.375844850818115,1641.3807930972152,0.001,53.79408274420605,g_mp_skew_with+g_rf_strong+g_hawkes_imb_loose_with
840,BOTH,"['g_mp_skew_with', 'g_rf_strong', 'g_hawkes_imbalance_with']",3,41,0.6097560975609756,7.478753203691512,18,0.5555555555555556,4.217668286265965,19,0.7894736842105263,12.341208970655753,46.011628380848165,1,4,30.375844850818115,1641.3807930972152,0.001,53.79408274420605,g_mp_skew_with+g_rf_strong+g_hawkes_imbalance_with
840,BOTH,"['g_mp_skew_strong_with', 'g_rf_strong', 'g_hawkes_imb_loose_with']",3,47,0.574468085106383,4.731237149286681,21,0.6190476190476191,14.375923825892636,19,0.7894736842105263,12.341208970655753,46.011628380848165,1,4,30.375844850818115,1641.3807930972152,0.001,53.79408274420605,g_mp_skew_strong_with+g_rf_strong+g_hawkes_imb_loose_with
840,BOTH,"['g_mp_skew_strong_with', 'g_rf_strong', 'g_hawkes_imbalance_with']",3,41,0.6097560975609756,7.478753203691512,18,0.5555555555555556,4.217668286265965,19,0.7894736842105263,12.341208970655753,46.011628380848165,1,4,30.375844850818115,1641.3807930972152,0.001,53.79408274420605,g_mp_skew_strong_with+g_rf_strong+g_hawkes_imbalance_with
840,BOTH,"['g_tr_above_ema50', 'g_mp_skew_with', 'g_hawkes_imb_strong_with']",3,36,0.6388888888888888,5.084004033113992,17,0.5294117647058824,4.100462491786826,21,0.7619047619047619,11.684497597403643,25.0,1,4,56.58855991893413,1717.6211468183355,0.001,53.54509469763184,g_tr_above_ema50+g_mp_skew_with+g_hawkes_imb_strong_with
840,BOTH,"['g_tr_above_ema50', 'g_mp_skew_strong_with', 'g_hawkes_imb_strong_with']",3,36,0.6388888888888888,5.084004033113992,17,0.5294117647058824,4.100462491786826,21,0.7619047619047619,11.684497597403643,25.0,1,4,56.58855991893413,1717.6211468183355,0.001,53.54509469763184,g_tr_above_ema50+g_mp_skew_strong_with+g_hawkes_imb_strong_with
240,DOWN,"['g_mp_skew_with', 'g_ribbon_slope_with', 'g_mp_change_with']",3,52,0.6153846153846154,4.23943982921395,11,0.36363636363636365,-11.961777148247656,11,0.9090909090909091,15.721579342887281,25.0,1,4,55.75884302289006,1210.5616094023208,0.001,52.14257979215932,g_mp_skew_with+g_ribbon_slope_with+g_mp_change_with
240,DOWN,"['g_mp_skew_strong_with', 'g_ribbon_slope_with', 'g_mp_change_with']",3,52,0.6153846153846154,4.23943982921395,11,0.36363636363636365,-11.961777148247656,11,0.9090909090909091,15.721579342887281,25.0,1,4,55.75884302289006,1210.5616094023208,0.001,52.14257979215932,g_mp_skew_strong_with+g_ribbon_slope_with+g_mp_change_with
840,BOTH,"['g_tr_above_cloud', 'g_mp_skew_with', 'g_hawkes_imb_loose_with']",3,56,0.6071428571428571,4.969967803721916,29,0.6206896551724138,11.732341075968485,19,0.7368421052631579,11.42412772823636,63.81428133334755,1,4,33.1687388877682,1519.408987855436,0.001,49.79661828548319,g_tr_above_cloud+g_mp_skew_with+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_cloud', 'g_mp_skew_with', 'g_hawkes_imbalance_with']",3,46,0.6086956521739131,6.600437968673633,23,0.5652173913043478,1.033843155727947,19,0.7368421052631579,11.42412772823636,63.81428133334755,1,4,33.1687388877682,1519.408987855436,0.001,49.79661828548319,g_tr_above_cloud+g_mp_skew_with+g_hawkes_imbalance_with
840,BOTH,"['g_tr_above_cloud', 'g_mp_skew_strong_with', 'g_hawkes_imb_loose_with']",3,56,0.6071428571428571,4.969967803721916,29,0.6206896551724138,11.732341075968485,19,0.7368421052631579,11.42412772823636,63.81428133334755,1,4,33.1687388877682,1519.408987855436,0.001,49.79661828548319,g_tr_above_cloud+g_mp_skew_strong_with+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_cloud', 'g_mp_skew_strong_with', 'g_hawkes_imbalance_with']",3,46,0.6086956521739131,6.600437968673633,23,0.5652173913043478,1.033843155727947,19,0.7368421052631579,11.42412772823636,63.81428133334755,1,4,33.1687388877682,1519.408987855436,0.001,49.79661828548319,g_tr_above_cloud+g_mp_skew_strong_with+g_hawkes_imbalance_with
600,DOWN,"['g_bb_pos_with', 'g_vwap_30_70']",2,176,0.5511363636363636,1.8940569000718623,69,0.4927536231884058,-1.878309758096452,46,0.6739130434782609,7.285593014217461,70.72920808844225,2,4,37.34332474879038,2345.9609505780227,0.001,49.413295945175086,g_bb_pos_with+g_vwap_30_70
840,BOTH,"['g_tr_above_cloud', 'g_mp_skew_with', 'g_hawkes_imb_strong_with']",3,36,0.6666666666666666,6.017562579820316,17,0.5294117647058824,2.66230376767398,18,0.7222222222222222,11.580573286392399,63.81428133334755,1,4,31.799256845409325,1459.1522340854422,0.001,49.132211405015084,g_tr_above_cloud+g_mp_skew_with+g_hawkes_imb_strong_with
840,BOTH,"['g_tr_above_cloud', 'g_mp_skew_strong_with', 'g_hawkes_imb_strong_with']",3,36,0.6666666666666666,6.017562579820316,17,0.5294117647058824,2.66230376767398,18,0.7222222222222222,11.580573286392399,63.81428133334755,1,4,31.799256845409325,1459.1522340854422,0.001,49.132211405015084,g_tr_above_cloud+g_mp_skew_strong_with+g_hawkes_imb_strong_with
600,DOWN,"['g_mp_skew_strong_with', 'g_ribbon_agrees']",2,254,0.6141732283464567,1.6530276021773285,96,0.6041666666666666,-0.4423807168298186,48,0.75,6.9366720471104815,96.65909075823205,3,4,20.072801792204903,2330.7218078291216,0.001,48.058673684152666,g_mp_skew_strong_with+g_ribbon_agrees
600,DOWN,"['g_mp_skew_with', 'g_ribbon_agrees']",2,254,0.6141732283464567,1.6530276021773285,96,0.6041666666666666,-0.4423807168298186,48,0.75,6.9366720471104815,96.65909075823205,3,4,20.072801792204903,2330.7218078291216,0.001,48.058673684152666,g_mp_skew_with+g_ribbon_agrees
600,DOWN,"['g_bb_pos_with', 'g_tr_above_ema200']",2,347,0.5850144092219021,1.6729982838779203,125,0.584,-0.771131836758544,74,0.6891891891891891,5.579558025460701,69.98192711730604,2,4,29.088376806593743,2890.211057188643,0.001,47.99717298135105,g_bb_pos_with+g_tr_above_ema200
840,BOTH,"['g_hawkes_imb_loose_with', 'g_mp_skew_strong_with']",2,109,0.5779816513761468,5.461098923928217,57,0.5964912280701754,7.064121020681057,42,0.6666666666666666,7.176144646210683,85.52120732733523,2,4,19.055174109703195,2109.786525985941,0.001,46.50673266635925,g_hawkes_imb_loose_with+g_mp_skew_strong_with
840,BOTH,"['g_hawkes_imb_loose_with', 'g_mp_skew_with']",2,109,0.5779816513761468,5.461098923928217,57,0.5964912280701754,7.064121020681057,42,0.6666666666666666,7.176144646210683,85.52120732733523,2,4,19.055174109703195,2109.786525985941,0.001,46.50673266635925,g_hawkes_imb_loose_with+g_mp_skew_with
840,BOTH,"['g_hawkes_imbalance_with', 'g_mp_skew_strong_with']",2,94,0.5531914893617021,6.124001735570393,49,0.5714285714285714,1.571149659025418,42,0.6666666666666666,7.176144646210683,85.52120732733523,2,4,19.055174109703195,2109.786525985941,0.001,46.50673266635925,g_hawkes_imbalance_with+g_mp_skew_strong_with
840,BOTH,"['g_hawkes_imbalance_with', 'g_mp_skew_with']",2,94,0.5531914893617021,6.124001735570393,49,0.5714285714285714,1.571149659025418,42,0.6666666666666666,7.176144646210683,85.52120732733523,2,4,19.055174109703195,2109.786525985941,0.001,46.50673266635925,g_hawkes_imbalance_with+g_mp_skew_with
840,BOTH,"['g_mp_skew_with', 'g_mp_skew_strong_with', 'g_hawkes_imb_loose_with']",3,109,0.5779816513761468,5.461098923928217,57,0.5964912280701754,7.064121020681057,42,0.6666666666666666,7.176144646210683,85.52120732733523,2,4,19.055174109703195,2109.786525985941,0.001,46.50673266635925,g_mp_skew_with+g_mp_skew_strong_with+g_hawkes_imb_loose_with
840,BOTH,"['g_mp_skew_with', 'g_mp_skew_strong_with', 'g_hawkes_imbalance_with']",3,94,0.5531914893617021,6.124001735570393,49,0.5714285714285714,1.571149659025418,42,0.6666666666666666,7.176144646210683,85.52120732733523,2,4,19.055174109703195,2109.786525985941,0.001,46.50673266635925,g_mp_skew_with+g_mp_skew_strong_with+g_hawkes_imbalance_with
840,BOTH,"['g_mp_skew_with', 'g_hawkes_imb_loose_with', 'g_hawkes_imbalance_with']",3,94,0.5531914893617021,6.124001735570393,49,0.5714285714285714,1.571149659025418,42,0.6666666666666666,7.176144646210683,85.52120732733523,2,4,19.055174109703195,2109.786525985941,0.001,46.50673266635925,g_mp_skew_with+g_hawkes_imb_loose_with+g_hawkes_imbalance_with
840,BOTH,"['g_mp_skew_strong_with', 'g_hawkes_imb_loose_with', 'g_hawkes_imbalance_with']",3,94,0.5531914893617021,6.124001735570393,49,0.5714285714285714,1.571149659025418,42,0.6666666666666666,7.176144646210683,85.52120732733523,2,4,19.055174109703195,2109.786525985941,0.001,46.50673266635925,g_mp_skew_strong_with+g_hawkes_imb_loose_with+g_hawkes_imbalance_with
