slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
eth-updown-15m-1776999600,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777000500,Down,27.338729114028183,81.0100002901163,110.0,0.0,1.6512705958555205,0.0,7,110.0,0,0,0,0,7,7,PAT+ACC-M
eth-updown-15m-1777001400,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777003200,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777004100,Down,0.17671496388673782,4.650000035762787,5.0,0.0,0.1732850003504753,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777005000,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777006800,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777007700,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777010400,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777011300,Down,0.12626001202106474,4.699999988079071,5.0,0.0,0.17373999989986422,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777012200,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777013100,Down,0.22724006629943852,4.599999934434891,5.0,0.0,0.17275999926567073,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777014900,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777015800,Down,55.98239129460726,86.6479999999404,145.40000009536743,0.0,2.7696088008197752,0.0,10,145.40000009536743,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777016700,Down,0.6851149328744413,4.150000065565109,5.0,0.0,0.16488500156044955,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777017600,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777019400,Down,0.07587506002187733,4.749999940395355,5.0,0.0,0.17412499958276745,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777021200,Down,50.927034395159886,112.31279959538189,165.89999961853027,0.0,2.6601656279884995,0.0,10,165.89999961853027,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777022100,Down,0.12626001202106474,4.699999988079071,5.0,0.0,0.17373999989986422,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777024800,Down,0.3792350726270676,4.449999928474426,5.0,0.0,0.1707649988985061,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777037400,Down,37.12929282105141,91.57600203314418,131.44000339508057,0.0,2.7347085408849785,0.0,9,131.44000339508057,0,0,0,0,9,9,PAT+ACC-M
eth-updown-15m-1777038300,Down,0.22636517933964728,14.249999821186066,15.0,0.0,0.523634999474287,0.0,1,15.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777039200,Down,0.07587506002187733,4.749999940395355,5.0,0.0,0.17412499958276745,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777040100,Down,0.051119916086196926,9.600000083446503,10.0,0.0,0.3488800004673004,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777041900,Down,0.8528583429093817,46.017601699733746,48.560001373291016,0.0,1.6895413306478884,0.0,3,48.560001373291016,0,0,0,0,3,3,PAT+ACC-M
eth-updown-15m-1777042800,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777043700,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777045500,Down,0.12626001202106474,4.699999988079071,5.0,0.0,0.17373999989986422,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777046400,Down,48.73858946249723,124.47199898818508,176.0,0.0,2.789411549317693,0.0,10,176.0,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777047300,Down,0.22762518006563193,14.249999821186066,15.0,0.0,0.5223749987483024,0.0,1,15.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777048200,Down,0.051119916086196926,9.600000083446503,10.0,0.0,0.3488800004673004,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777049100,Up,0.2525200240421295,9.399999976158142,10.0,0.0,0.34747999979972843,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777050000,Up,0.051119916086196926,9.600000083446503,10.0,0.0,0.3488800004673004,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777050900,Down,0.15175012004375465,9.49999988079071,10.0,0.0,0.3482499991655349,0.0,2,10.0,0,0,0,0,2,2,PAT+ACC-M
eth-updown-15m-1777051800,Down,0.22762518006563193,14.249999821186066,15.0,0.0,0.5223749987483024,0.0,1,15.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777052700,Up,0.8600800484848022,8.799999952316284,10.0,0.0,0.3399199991989136,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777053600,Down,65.16156357669593,126.05000145733356,195.0,0.0,3.7884349659705125,0.0,10,195.0,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777054500,Up,0.07667987412929533,14.400000125169754,15.0,0.0,0.5233200007009506,0.0,1,15.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777056300,Up,0.051119916086196926,9.600000083446503,10.0,0.0,0.3488800004673004,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777057200,Up,0.178114892194271,23.95000010728836,25.0,0.0,0.8718850005173684,0.0,2,25.0,0,0,0,0,2,2,PAT+ACC-M
eth-updown-15m-1777058100,Down,0.0829165003816853,15.571199476170534,16.219999313354492,0.0,0.5658833368022728,0.0,1,16.219999313354492,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777063500,Up,0.22762518006563193,14.249999821186066,15.0,0.0,0.5223749987483024,0.0,1,15.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777064400,Down,49.743151951372134,120.04880185450315,173.0,0.0,3.208046194124714,0.0,10,173.0,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777067100,Up,0.051119916086196926,9.600000083446503,10.0,0.0,0.3488800004673004,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777068900,Down,20.911338299829854,26.157800138716397,48.06999969482422,0.0,1.0008612562779666,0.0,3,48.06999969482422,0,0,0,0,3,3,PAT+ACC-M
eth-updown-15m-1777069800,Down,103.2052348295871,93.19999918341637,200.0,0.0,3.5947659869965314,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777090500,Down,18.779219741530426,101.53379800195694,124.09000015258789,0.0,3.7769824091005253,0.0,8,124.09000015258789,0,0,0,0,8,8,PAT+ACC-M
eth-updown-15m-1777091400,Down,0.05038411656251307,8.947199507045752,9.319999694824219,0.0,0.3224160712159533,0.0,1,9.319999694824219,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777092300,Down,1.6046108181917673,47.63999918103218,51.0,0.0,1.755390000776052,0.0,3,51.0,0,0,0,0,3,3,PAT+ACC-M
eth-updown-15m-1777093200,Down,15.085579693241119,24.200000315904617,40.0,0.0,0.714419990854263,0.0,2,40.0,0,0,0,0,2,2,PAT+ACC-M
eth-updown-15m-1777095900,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777097700,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777099500,Up,14.74265485684642,165.75599759960176,186.79999923706055,0.0,6.301346780612372,0.0,10,186.79999923706055,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777100400,Down,0.07587506002187733,4.749999940395355,5.0,0.0,0.17412499958276745,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777101300,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777102200,Up,16.731562908354853,173.60069732807875,196.98999977111816,0.0,6.657739534684561,0.0,10,196.98999977111816,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777103100,Up,0.07587506002187733,4.749999940395355,5.0,0.0,0.17412499958276745,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777104000,Up,0.22724006629943852,4.599999934434891,5.0,0.0,0.17275999926567073,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777104900,Up,0.12626001202106474,4.699999988079071,5.0,0.0,0.17373999989986422,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777105800,Up,0.12626001202106474,4.699999988079071,5.0,0.0,0.17373999989986422,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777106700,Down,0.22724006629943852,4.599999934434891,5.0,0.0,0.17275999926567073,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777107600,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777108500,Down,0.27783501810669897,4.549999982118607,5.0,0.0,0.17216499977469446,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777109400,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777110300,Down,0.17671496388673782,4.650000035762787,5.0,0.0,0.1732850003504753,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777113000,Down,0.07587506002187733,4.749999940395355,5.0,0.0,0.17412499958276745,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777113900,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777114800,Down,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777115700,Down,0.12626001202106474,4.699999988079071,5.0,0.0,0.17373999989986422,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777116600,Down,33.01170944904133,51.933999593764554,86.63999938964844,0.0,1.6942903468425548,0.0,7,86.63999938964844,0,0,0,0,7,7,PAT+ACC-M
eth-updown-15m-1777117500,Up,0.07587506002187733,4.749999940395355,5.0,0.0,0.17412499958276745,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777118400,Up,0.12626001202106474,4.699999988079071,5.0,0.0,0.17373999989986422,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777119300,Down,0.12626001202106474,4.699999988079071,5.0,0.0,0.17373999989986422,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777120200,Down,0.22724006629943852,4.599999934434891,5.0,0.0,0.17275999926567073,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777122900,Down,0.07587506002187733,4.749999940395355,5.0,0.0,0.17412499958276745,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777125600,Up,0.025559958043098463,4.800000041723251,5.0,0.0,0.1744400002336502,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777128300,Down,13.234680584914685,16.199999414384365,30.0,0.0,0.5653200007009499,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M
eth-updown-15m-1777134600,Down,15.305418439820002,16.544399292370677,32.439998626708984,0.0,0.5901808945183046,0.0,2,32.439998626708984,0,0,0,0,2,2,PAT+ACC-M
eth-updown-15m-1777139100,Down,0.2428872294425931,14.535000454783443,15.300000190734863,0.0,0.5221125065088271,0.0,1,15.300000190734863,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777140900,Up,1.3620335980963718,177.19999641180038,185.0,0.0,6.437969990103244,0.0,10,185.0,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777141800,Down,0.2525200240421295,9.399999976158142,10.0,0.0,0.34747999979972843,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777142700,Down,0.3941999637365341,5.400000035762787,6.0,0.0,0.20580000050067904,0.0,1,6.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777143600,Up,0.051119916086196926,9.600000083446503,10.0,0.0,0.3488800004673004,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777144500,Down,54.492212881510504,97.89400022110343,155.40000009536743,0.0,3.0137869927535013,0.0,10,155.40000009536743,0,0,0,0,10,10,PAT+ACC-M
eth-updown-15m-1777145400,Down,0.3787800360631942,14.099999964237213,15.0,0.0,0.5212199996995927,0.0,1,15.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777147200,Up,2.5358399268722533,16.800000071525574,20.0,0.0,0.6641600016021729,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777148100,Up,0.45072650357694266,18.853999897003177,20.0,0.0,0.6952735994198799,0.0,2,20.0,0,0,0,0,2,2,PAT+ACC-M
eth-updown-15m-1777149000,Down,0.2525200240421295,9.399999976158142,10.0,0.0,0.34747999979972843,0.0,1,10.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777149900,Up,0.07667987412929533,14.400000125169754,15.0,0.0,0.5233200007009506,0.0,1,15.0,0,0,0,0,1,1,PAT+ACC-M
eth-updown-15m-1777150800,Up,0.47976009034156797,13.999999910593033,15.0,0.0,0.5202399990653992,0.0,2,15.0,0,0,0,0,2,2,PAT+ACC-M
