slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777290900,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777291500,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777291800,Up,-2.4325070476703643,2.450000047683716,0.0,0.01749300001335144,0.0,0.0,0,0.0,0,2,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777292100,Down,2.5674929523296353,2.450000047683716,5.0,0.017493000013351436,0.0,5.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777292400,Down,2.5674929523296353,2.450000047683716,5.0,0.017493000013351436,0.0,5.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777292700,Down,2.5674929523296353,2.450000047683716,5.0,0.017493000013351436,0.0,5.0,0,0.0,0,2,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777293000,Down,2.5674929523296353,2.450000047683716,5.0,0.017493000013351436,0.0,5.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777293600,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777294500,Down,1.7659251197099683,3.2499998807907104,5.0,0.015925000500678976,0.0,5.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777294800,Down,2.617472053614139,2.3999999463558197,5.0,0.017471999969959254,0.0,5.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777295100,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777295400,Down,2.5674929523296353,2.450000047683716,5.0,0.017493000013351436,0.0,5.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777295700,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777296000,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,2,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777296600,Up,-2.4825,2.5,0.0,0.0175,0.0,0.0,0,0.0,0,2,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777296900,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,2,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777297200,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
btc-updown-5m-1777297800,Up,-2.4325070476703643,2.450000047683716,0.0,0.017493000013351436,0.0,0.0,0,0.0,0,1,0,0,0,0,ACC-M-sz5
